产品信息													属性信息															售后及其他信息							
id	catId	商品标题	商品图片1	商品图片2	商品图片3	商品图片4	商品图片5	商品图片6	最小计量单元	销售方式	每包	originalLocalName	品牌	材质	裙长	领型	性别	袖型	袖长(cm)	风格	尺码描述	内置胸罩	装饰	型号	图案类型	适用人群	裙型	库存扣减方式	发货期	物流重量	物流尺寸-长(cm)	物流尺寸-宽(cm)	物流尺寸-高(cm)	运费模板	服务模板
32932576817	31110	Girl dresses   princess dress christmas costumes for girls kids lace clothing Girls clothes free shipping	http://ae01.alicdn.com/kf/HTB1zjPQXk95K1Rjt_Xoq6zeepXaN.jpg	http://ae01.alicdn.com/kf/HTB1C.DEXizxK1Rjy1zkq6yHrVXaM.jpg	http://ae01.alicdn.com/kf/HTB1Gusfd3TqK1RjSZPhq6xfOFXaY.jpg	http://ae01.alicdn.com/kf/HTB1k5DFXoLrK1Rjy0Fjq6zYXFXam.jpg			件/个 (piece/pieces)	按最小计量单位出售	1	en_US	NONE(AE存量)*******	网纱	及小腿肚裙	方领	女童	花瓣袖	短的	欧美	尺码正常	否	蕾丝		DOT	小孩儿	蓬蓬裙	付款减库存	7	0.3	20	20	5	400g for free shipping (Location: CN)	新手服务模板
32988533072	31110	Girls Dress  Princess Party Dresses Formal Children clothes Show costumes kids clothing Fancy girls wedding Flower  Gowns	http://ae01.alicdn.com/kf/HTB1ZvJJMFzqK1RjSZFCq6zbxVXat.jpg	http://ae01.alicdn.com/kf/HTB1acRCMHPpK1RjSZFFq6y5PpXaR.jpg					件/个 (piece/pieces)	按最小计量单位出售	1	en_US		网纱	及膝裙	小圆领	女童	常规	Full	欧美	尺码正常	否	蕾丝	KM164D	纯色	小孩儿	蓬蓬裙	付款减库存	7	0.2	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32964892326	31110	Girls Dresses Princess Dress for girl Dance Formal dress Wedding Birthday Party New Years Wear Children Stage Fantasy Cloth Tutu	http://ae01.alicdn.com/kf/HTB1j516aELrK1Rjy0Fjq6zYXFXav.jpg	http://ae01.alicdn.com/kf/HTB1.Lu6atfvK1RjSszhq6AcGFXau.jpg	http://ae01.alicdn.com/kf/HTB1U_52azDuK1RjSszdq6xGLpXaO.jpg	http://ae01.alicdn.com/kf/HTB1bDi2ax_rK1RkHFqDq6yJAFXam.jpg	http://ae01.alicdn.com/kf/HTB12RO2atjvK1RjSspiq6AEqXXab.jpg		套 (set/sets)	按最小计量单位出售	1	en_US		网纱	及膝裙	小圆领	女童	花瓣袖	无袖	欧美	尺码正常	否	贴花（非刺绣，外部装饰）	KM129D	拼接	小孩儿	蓬蓬裙	付款减库存	7	0.25	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32947178929	31110	Girls dress Sofia princess dress gauze sequin kids clothing Girls Wears chilren Christmas Halloween cosply clothes free shipping	http://ae01.alicdn.com/kf/HTB1q5psXsfrK1RkSnb4q6xHRFXae.jpg	http://ae01.alicdn.com/kf/HTB1QiRsXvfsK1RjSszgq6yXzpXaO.jpg	http://ae01.alicdn.com/kf/HTB1vyJrXsfrK1RkSmLyq6xGApXa7.jpg	http://ae01.alicdn.com/kf/HTB1RLqxhzDpK1RjSZFrq6y78VXaV.jpg	http://ae01.alicdn.com/kf/HTB1qzXtXxrvK1RjSszeq6yObFXaZ.jpg		件/个 (piece/pieces)	按最小计量单位出售	1	en_US	NONE(AE存量)*******	网纱	及踝裙	小圆领	女童	泡泡袖	短的	欧美	尺码正常	否	CRYSTAL	SOFIAXMS7293	卡通图案	小孩儿	蓬蓬裙	付款减库存	7	0.3	20	20	5	400g for free shipping (Location: CN)	新手服务模板
32956630806	31110	Girls Dresses Princess Cinderlla Dress Children Christmas Party Cosplay New Years Costume Children Stage Fantasy  Clothes Tutu	http://ae01.alicdn.com/kf/HTB1spdUKFzqK1RjSZFoq6zfcXXa5.jpg	http://ae01.alicdn.com/kf/HTB1vB4BX6nuK1RkSmFPq6AuzFXad.jpg	http://ae01.alicdn.com/kf/HTB1sVRxX5YrK1Rjy0Fdq6ACvVXa1.jpg	http://ae01.alicdn.com/kf/HTB16FNxX5nrK1RjSsziq6xptpXab.jpg	http://ae01.alicdn.com/kf/HTB1RIhuX0fvK1RjSspoq6zfNpXaj.jpg		套 (set/sets)	按最小计量单位出售	1	en_US		薄纱	及膝裙	圆领	女童	泡泡袖	短的	新奇图案	尺码正常	否	蝴蝶结	KM82D	花朵	小孩儿	蓬蓬裙	付款减库存	7	0.2	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32955079143	31110	Girls dress Snow White princess dresses christmas costumes New Years cloth for girls kids clothing  Tutu clothes	http://ae01.alicdn.com/kf/HTB1zq9pXJfvK1RjSspfq6zzXFXaL.jpg	http://ae01.alicdn.com/kf/HTB1SCOjXJfvK1RjSspoq6zfNpXaS.jpg	http://ae01.alicdn.com/kf/HTB1whyiXFzsK1Rjy1Xbq6xOaFXai.jpg				件/个 (piece/pieces)	按最小计量单位出售	1	en_US		网纱	及膝裙	方领	女童	泡泡袖	短的	甜美	尺码正常	否	交叉形	KMsnow	卡通图案	小孩儿	蓬蓬裙	付款减库存	7	0.2	20	20	5	400g for free shipping (Location: CN)	新手服务模板
32950189136	31110	Girls dress Aurora Beauty and Beast princess christmas dresses New Years costumes for girls  kids clothing Girls clothes	http://ae01.alicdn.com/kf/HTB1aL0MXIfrK1RjSszcq6xGGFXaQ.jpg	http://ae01.alicdn.com/kf/HTB1eHloXLvsK1Rjy0Fiq6zwtXXaa.jpg	http://ae01.alicdn.com/kf/HTB1XqxtXLjsK1Rjy1Xaq6zispXaH.jpg	http://ae01.alicdn.com/kf/HTB1xrlqXInrK1RjSspkq6yuvXXa9.jpg	http://ae01.alicdn.com/kf/HTB1Vm8pXJfvK1RjSszhq6AcGFXat.jpg		件/个 (piece/pieces)	按最小计量单位出售	1	en_US		网纱	及小腿肚裙	圆领	女童	灯笼袖	短的	新奇图案	尺码正常	否	蕾丝	KM57D	纯色	小孩儿	蓬蓬裙	付款减库存	7	0.3	20	20	5	400g for free shipping (Location: CN)	新手服务模板
32938784229	31110	Dress for girl  Aurora princess dresses costumes for girls christmas Halloween kids clothing Girls clothes free shipping	http://ae01.alicdn.com/kf/HTB1mlImXizxK1RkSnaVq6xn9VXaz.jpg	http://ae01.alicdn.com/kf/HTB1raxMfsfpK1RjSZFOq6y6nFXaa.jpg	http://ae01.alicdn.com/kf/HTB1rNklXe6sK1RjSsrbq6xbDXXaP.jpg	http://ae01.alicdn.com/kf/HTB1z3J5fxnaK1RjSZFBq6AW7VXau.jpg	http://ae01.alicdn.com/kf/HTB1CyInXo_rK1Rjy0Fcq6zEvVXad.jpg		件/个 (piece/pieces)	按最小计量单位出售	1	en_US		网纱	及小腿肚裙	不对称	女童	花瓣袖	七分袖	新奇图案	尺码正常	否	CRYSTAL	Aurora princess dress pink22	卡通图案	小孩儿	蓬蓬裙	付款减库存	7	0.3	20	20	5	400g for free shipping (Location: CN)	新手服务模板
32921784226	31110	2018 new Arrival Princess Belle Dresses Costume Girls party dress Cosply kids party clothes  Yellow	http://ae01.alicdn.com/kf/HTB1MBPiXjvuK1Rjy0Faq6x2aVXaI.jpg	http://ae01.alicdn.com/kf/HTB1VQriXjzuK1RjSspeq6ziHVXaT.jpg	http://ae01.alicdn.com/kf/HTB1hw1xdrrpK1RjSZTEq6AWAVXaA.jpg	http://ae01.alicdn.com/kf/HTB1LIziXiDxK1RjSsD4q6z1DFXaI.jpg			件/个 (piece/pieces)	按最小计量单位出售	1	en_US		网纱	及膝裙	不对称	女童	泡泡袖	短的	甜美	尺码正常	否	蝴蝶结		纯色	小孩儿	蓬蓬裙	下单减库存	7	0.25	20	20	10	400g for free shipping (Location: CN)	新手服务模板
33007266861	31110	Girls Dresses Dance Wedding dress Formal Children Birthday Party Stage Wear Fantasy Cloth Tutu Show  Princess Dress for girl	http://ae01.alicdn.com/kf/HTB1pPWCSrvpK1RjSZPiq6zmwXXaH.jpg	http://ae01.alicdn.com/kf/HTB195S4SxnaK1RjSZFBq6AW7VXaj.jpg	http://ae01.alicdn.com/kf/HTB1lXS2SyLaK1RjSZFxq6ymPFXac.jpg	http://ae01.alicdn.com/kf/HTB1FhWvSzDpK1RjSZFrq6y78VXaf.jpg			套 (set/sets)	按最小计量单位出售	1	en_US		网纱	及踝裙	小圆领	女童	常规	无袖	欧美	尺码正常	否	蝴蝶结	KM187D	花朵	小孩儿	蓬蓬裙	付款减库存	7	0.35	34	27	2	400g for free shipping (Location: CN)	新手服务模板
33001290908	31110	Girls Dresses Princess Dress for girl  Dance Formal dress Birthday Party Wedding Wears Children Stage Fantasy Christmas Clothes	http://ae01.alicdn.com/kf/HTB11z6AQxnaK1RjSZFtq6zC2VXak.jpg	http://ae01.alicdn.com/kf/HTB1U5_aQwHqK1RjSZFPq6AwapXa3.jpg	http://ae01.alicdn.com/kf/HTB1JyTaQwHqK1RjSZFPq6AwapXaM.jpg	http://ae01.alicdn.com/kf/HTB1ro2cQpzqK1RjSZFCq6zbxVXaL.jpg	http://ae01.alicdn.com/kf/HTB1Ba9.QrvpK1RjSZFqq6AXUVXa5.jpg	http://ae01.alicdn.com/kf/HTB1SGjmQxYaK1RjSZFnq6y80pXaI.jpg	套 (set/sets)	按最小计量单位出售	1	en_US		网纱	及踝裙	一字领	女童	常规	无袖	甜美	尺码正常	否	蕾丝	KM73PD	花朵	小孩儿	蓬蓬裙	付款减库存	7	0.2	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32982977286	31110	Girls Dresses Princess Aurora Dress Sleeping Beauty Clothes Birthday Party Cosplay Costume Fancy Children Stage Fantasy Clothes	http://ae01.alicdn.com/kf/HTB171IOLxTpK1RjSZR0q6zEwXXaW.jpg	http://ae01.alicdn.com/kf/HTB15WILLCzqK1RjSZFLq6An2XXa2.jpg	http://ae01.alicdn.com/kf/HTB1h871LsfpK1RjSZFOq6y6nFXaB.jpg	http://ae01.alicdn.com/kf/HTB1ljsQLCzqK1RjSZFjq6zlCFXai.jpg			套 (set/sets)	按最小计量单位出售	1	en_US		网纱	及膝裙	小圆领	女童	常规	短的	新奇图案	尺码正常	否	PATTERN	KM160D	花朵	小孩儿	蓬蓬裙	付款减库存	7	0.2	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32958273255	31110	Girls dresses Unicorn Dress christmas dress New Year Cloth Act costumes kids clothing Winter Cosplay Tutu Fairy Tale Tangled	http://ae01.alicdn.com/kf/HTB1HBtjadfvK1RjSspfq6zzXFXaq.jpg	http://ae01.alicdn.com/kf/HTB10oxiafvsK1Rjy0Fiq6zwtXXaY.jpg	http://ae01.alicdn.com/kf/HTB1L8JfaizxK1Rjy1zkq6yHrVXaZ.jpg				件/个 (piece/pieces)	按最小计量单位出售	1	en_US	NONE(AE存量)*******	网纱	及膝裙	不对称	女童	常规	无袖	新奇图案	尺码正常	否	蝴蝶结	KM96D	卡通图案	小孩儿	蓬蓬裙	付款减库存	7	0.3	20	20	5	400g for free shipping (Location: CN)	新手服务模板
32957542105	31110	Girls Dresses Princess Belle Dress Children Christmas Party Cosplay New Years Costume Children Stage Fantasy  Clothes Tutu	http://ae01.alicdn.com/kf/HTB1yKqhX5YrK1Rjy0Fdq6ACvVXa4.jpg	http://ae01.alicdn.com/kf/HTB1YBejX.zrK1RjSspmq6AOdFXao.jpg	http://ae01.alicdn.com/kf/HTB1EJ1gX.vrK1RjSszfq6xJNVXah.jpg	http://ae01.alicdn.com/kf/HTB1EaSlX6DuK1Rjy1zjq6zraFXa2.jpg			套 (set/sets)	按最小计量单位出售	1	en_US		网纱	及膝裙	小圆领	女童	花瓣袖	短的	新奇图案	尺码正常	否	Flowers	KM87D	花朵	小孩儿	蓬蓬裙	付款减库存	7	0.2	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32935581864	31110	Dress for girl  Aurora princess dresses costumes for girls christmas Halloween kids clothing Girls clothes free shipping	http://ae01.alicdn.com/kf/HTB13bQaXizxK1RjSspjq6AS.pXa1.jpg	http://ae01.alicdn.com/kf/HTB18tQXXjDuK1Rjy1zjq6zraFXay.jpg	http://ae01.alicdn.com/kf/HTB1YFsXXiDxK1RjSsD4q6z1DFXa4.jpg	http://ae01.alicdn.com/kf/HTB1MKHJe7PoK1RjSZKbq6x1IXXaH.jpg	http://ae01.alicdn.com/kf/HTB1wq3aXiLrK1Rjy1zdq6ynnpXa1.jpg		件/个 (piece/pieces)	按最小计量单位出售	1	en_US		网纱	及小腿肚裙	一字领	女童	花瓣袖	无袖	欧美	尺码正常	否	CRYSTAL	Aurora princess dress pink1	印花	小孩儿	蓬蓬裙	付款减库存	7	0.3	20	20	5	400g for free shipping (Location: CN)	新手服务模板
32931570860	31110	Girls dress princess Lace Gauze flowers dress kids clothes for autumn and winter birthday party christmas  Costume free shippin	http://ae01.alicdn.com/kf/HTB1N7clXhrvK1RjSszeq6yObFXaT.jpg	http://ae01.alicdn.com/kf/HTB1qzvgXcnrK1RkHFrdq6xCoFXar.jpg	http://ae01.alicdn.com/kf/HTB1QmPgXojrK1RkHFNRq6ySvpXaq.jpg	http://ae01.alicdn.com/kf/HTB1OSvgXcfrK1RkSnb4q6xHRFXat.jpg	http://ae01.alicdn.com/kf/HTB1dJTgXc_vK1Rjy0Foq6xIxVXab.jpg	http://ae01.alicdn.com/kf/HTB1cERydwTqK1RjSZPhq6xfOFXa9.jpg	件/个 (piece/pieces)	按最小计量单位出售	1	en_US	NONE(AE存量)*******	网纱	及膝裙	小圆领	女童	喇叭袖	七分袖	甜美	尺码正常	否	Flowers		花朵	小孩儿	蓬蓬裙	付款减库存	7	0.3	20	20	5	400g for free shipping (Location: CN)	新手服务模板
32971635654	31110	Girls Dresses Princess Dress for girl Dance Wedding dress Formal Children Birthday Party Stage Wear Fantasy Cloth Tutu Show	http://ae01.alicdn.com/kf/HTB1KZW8aODxK1RjSsphq6zHrpXak.jpg	http://ae01.alicdn.com/kf/HTB19D9.aNrvK1RjSszeq6yObFXaO.jpg	http://ae01.alicdn.com/kf/HTB17ZW8aODxK1RjSsphq6zHrpXaO.jpg	http://ae01.alicdn.com/kf/HTB12uu_aOzxK1RjSspjq6AS.pXaw.jpg	http://ae01.alicdn.com/kf/HTB1.zTbaJfvK1RjSszhq6AcGFXaB.jpg		套 (set/sets)	按最小计量单位出售	1	en_US		网纱	及踝裙	小圆领	女童	常规	无袖	欧美	尺码正常	否	蝴蝶结	KM146D	花朵	小孩儿	蓬蓬裙	付款减库存	7	0.35	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32964967658	31110	Girls Dresses Princess Dress for girl Dancing Formal dress Lace Wedding Birthday Party New Years  Children Stage Fantasy Cloth	http://ae01.alicdn.com/kf/HTB1EXwkadfvK1RjSszhq6AcGFXaq.jpg	http://ae01.alicdn.com/kf/HTB1drcdaffsK1RjSszbq6AqBXXau.jpg	http://ae01.alicdn.com/kf/HTB1a7QganjxK1Rjy0Fnq6yBaFXaV.jpg	http://ae01.alicdn.com/kf/HTB15akhac_vK1RkSmRyq6xwupXab.jpg	http://ae01.alicdn.com/kf/HTB1VnceacTxK1Rjy0Fgq6yovpXaL.jpg		套 (set/sets)	按最小计量单位出售	1	en_US		网纱	及膝裙	小圆领	女童	花瓣袖	七分袖	甜美	尺码正常	否	蝴蝶结	KM110D	纯色	小孩儿	蓬蓬裙	付款减库存	7	0.3	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32964899772	31110	Girls Dresses Princess Dress for girl Dancing Formal dress Wedding Birthday Party New Years  Children Stage Fantasy Cloth Tutu	http://ae01.alicdn.com/kf/HTB1PEoXainrK1Rjy1Xcq6yeDVXaH.jpg	http://ae01.alicdn.com/kf/HTB1opohadzvK1RkSnfoq6zMwVXae.jpg	http://ae01.alicdn.com/kf/HTB1eH.aaXzsK1Rjy1Xbq6xOaFXaz.jpg	http://ae01.alicdn.com/kf/HTB1bVIgaijrK1RjSsplq6xHmVXam.jpg	http://ae01.alicdn.com/kf/HTB11awdac_vK1Rjy0Foq6xIxVXaA.jpg	http://ae01.alicdn.com/kf/HTB1PnAbaizxK1Rjy1zkq6yHrVXao.jpg	套 (set/sets)	按最小计量单位出售	1	en_US		色丁	及膝裙	小圆领	女童	花瓣袖	无袖	甜美	尺码正常	否	蝴蝶结	KM108D	拼接	小孩儿	蓬蓬裙	下单减库存	7	0.3	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32963485474	31110	Girls Dresses Princess Dress for girl Dance Formal dress Wedding Birthday Party New Years Wear Children Stage Fantasy Cloth Tutu	http://ae01.alicdn.com/kf/HTB1iYdWax_rK1RkHFqDq6yJAFXaA.jpg	http://ae01.alicdn.com/kf/HTB1bDtYax2rK1RkSnhJq6ykdpXag.jpg	http://ae01.alicdn.com/kf/HTB1OKlWatjvK1RjSspiq6AEqXXat.jpg	http://ae01.alicdn.com/kf/HTB191FWaDjxK1Rjy0Fnq6yBaFXaY.jpg	http://ae01.alicdn.com/kf/HTB1xwdWazvuK1Rjy0Faq6x2aVXaH.jpg	http://ae01.alicdn.com/kf/HTB1WQhSavvsK1RjSspdq6AZepXaw.jpg	套 (set/sets)	按最小计量单位出售	1	en_US		网纱	及膝裙	小圆领	女童	花瓣袖	无袖	欧美	尺码正常	否	串珠	KM112D	纯色	小孩儿	蓬蓬裙	付款减库存	7	0.25	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32962032693	31110	Girls Dresses Princess Dress for girl Dancing Formal dress Wedding Birthday Party New Years  Children Stage Fantasy Cloth Tutu	http://ae01.alicdn.com/kf/HTB1kS1Kw3HqK1RjSZJnq6zNLpXaL.jpg	http://ae01.alicdn.com/kf/HTB13k.XacfrK1RkSmLyq6xGApXaX.jpg	http://ae01.alicdn.com/kf/HTB1PNMdacfrK1RkSnb4q6xHRFXaE.jpg	http://ae01.alicdn.com/kf/HTB1xPj_ae6sK1RjSsrbq6xbDXXaS.jpg	http://ae01.alicdn.com/kf/HTB1ZCsbac_vK1Rjy0Foq6xIxVXap.jpg	http://ae01.alicdn.com/kf/HTB1v_MbacTxK1Rjy0Fgq6yovpXar.jpg	套 (set/sets)	按最小计量单位出售	1	en_US		网纱	及膝裙	小圆领	女童	常规	无袖	甜美	尺码正常	否	贴花（非刺绣，外部装饰）	KM107D	纯色	小孩儿	蓬蓬裙	付款减库存	7	1	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32951314054	31110	Baby Girls dresses christmas dress children winter girls New Years clothes set denim fashion Family Wears Kids clothing cute	http://ae01.alicdn.com/kf/HTB1f.SNkY2pK1RjSZFsq6yNlXXaZ.jpg	http://ae01.alicdn.com/kf/HTB1c6snXtfvK1RjSszhq6AcGFXas.jpg	http://ae01.alicdn.com/kf/HTB1XigmXs_vK1RkSmRyq6xwupXaG.jpg	http://ae01.alicdn.com/kf/HTB12sEmXsvrK1Rjy0Feq6ATmVXaX.jpg	http://ae01.alicdn.com/kf/HTB17FknXvfsK1RjSszgq6yXzpXaH.jpg	http://ae01.alicdn.com/kf/HTB1tskiXvLsK1Rjy0Fbq6xSEXXaK.jpg	件/个 (piece/pieces)	按最小计量单位出售	1	en_US		尼龙	及膝裙	小圆领	女童	灯笼袖	Full	甜美	尺码正常	否	PATTERN	KM50	DOT	小孩儿	鱼尾裙	付款减库存	7	0.2	20	20	5	400g for free shipping (Location: CN)	新手服务模板
33001945551	31110	Girls Dresses Princess Dress for girl Dancing Formal dress Wedding Birthday Party New Years  Children Stage Fantasy Cloth Tutu	http://ae01.alicdn.com/kf/HTB1rKi6RwHqK1RjSZFgq6y7JXXa7.jpg	http://ae01.alicdn.com/kf/HTB1dRu5RxTpK1RjSZFKq6y2wXXaI.jpg	http://ae01.alicdn.com/kf/HTB1_2HcRAvoK1RjSZFwq6AiCFXa2.jpg	http://ae01.alicdn.com/kf/HTB1b.KCknZmx1VjSZFGq6yx2XXak.jpg	http://ae01.alicdn.com/kf/HTB1QoSCknZmx1VjSZFGq6yx2XXae.jpg	http://ae01.alicdn.com/kf/HTB1I.u1RrPpK1RjSZFFq6y5PpXaL.jpg	套 (set/sets)	按最小计量单位出售	1	en_US		色丁	及膝裙	小圆领	女童	花瓣袖	无袖	甜美	尺码正常	否	蝴蝶结	KM186D	花朵	小孩儿	蓬蓬裙	下单减库存	7	0.3	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32983376988	31110	Girls Dresses Princess Snow White Dress  Clothes Birthday Party Cosplay Costume Fancy Children Stage Fantasy Christmas Clothes	http://ae01.alicdn.com/kf/HTB1DubDLCzqK1RjSZFpq6ykSXXa0.jpg	http://ae01.alicdn.com/kf/HTB1MtYCLCzqK1RjSZFjq6zlCFXaj.jpg	http://ae01.alicdn.com/kf/HTB1h8YBLpzqK1RjSZSgq6ApAVXaP.jpg				套 (set/sets)	按最小计量单位出售	1	en_US		网纱	及膝裙	小圆领	女童	常规	短的	新奇图案	尺码正常	否	PATTERN	KM160D	花朵	小孩儿	蓬蓬裙	付款减库存	7	0.2	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32995835141	31110	Girls Dresses Princess Dress for girls Dancing Formal  Wedding Birthday Party Fancy Girl Children Stage Fantasy Cloth Tutu	http://ae01.alicdn.com/kf/HTB16UhVNHvpK1RjSZFqq6AXUVXal.jpg	http://ae01.alicdn.com/kf/HTB1GEhWNMHqK1RjSZFgq6y7JXXa6.jpg	http://ae01.alicdn.com/kf/HTB1XBR0NMHqK1RjSZFEq6AGMXXa2.jpg				套 (set/sets)	按最小计量单位出售	1	en_US		色丁	及膝裙	小圆领	女童	常规	无袖	甜美	尺码正常	否	蝴蝶结	KM167D	印花	小孩儿	蓬蓬裙	付款减库存	7	0.3	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32973461752	31110	Girls Dresses Cartoon Princess Snow White Dress Cosplay Anime Costume Birthday Party Opera Children Stage Fantasy Clothes Tutu	http://ae01.alicdn.com/kf/HTB1.tvlbojrK1RkHFNRq6ySvpXaU.jpg	http://ae01.alicdn.com/kf/HTB1CcnnbiDxK1RjSsphq6zHrpXaP.jpg	http://ae01.alicdn.com/kf/HTB1mNYubozrK1RjSspmq6AOdFXaJ.jpg	http://ae01.alicdn.com/kf/HTB1W5zubdzvK1RkSnfoq6zMwVXai.jpg	http://ae01.alicdn.com/kf/HTB1XMbvborrK1RkSne1q6ArVVXal.jpg	http://ae01.alicdn.com/kf/HTB1PE2CbjnuK1RkSmFPq6AuzFXaL.jpg	套 (set/sets)	按最小计量单位出售	1	en_US		网纱	及膝裙	小圆领	女童	常规	短的	新奇图案	尺码正常	否	蝴蝶结	KM153D	花朵	小孩儿	蓬蓬裙	付款减库存	7	0.25	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32991391032	31110	Girls Dresses Princess Snow White Dress Clothes Birthday Party Cosplay Costume Fancy Children Stage Fantasy Christmas Clothes	http://ae01.alicdn.com/kf/HTB1zru4MxTpK1RjSZFMq6zG_VXaU.jpg	http://ae01.alicdn.com/kf/HTB1IYO7MwHqK1RjSZFEq6AGMXXaL.jpg	http://ae01.alicdn.com/kf/HTB11ou4MAzoK1RjSZFlq6yi4VXaY.jpg				套 (set/sets)	按最小计量单位出售	1	en_US		网纱	及膝裙	小圆领	女童	常规	短的	新奇图案	尺码正常	否	PATTERN	KM160D	花朵	小孩儿	蓬蓬裙	付款减库存	7	0.2	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32966897575	31110	Girls Dresses Princess Dress Dancing  dress Formal Wedding Birthday Party Wear Children Stage Fantasy Cloth Tutu Vestidos	http://ae01.alicdn.com/kf/HTB1zxBuaPzuK1RjSsppq6xz0XXau.jpg	http://ae01.alicdn.com/kf/HTB1fQxqaUvrK1RjSszfq6xJNVXaO.jpg	http://ae01.alicdn.com/kf/HTB1FdpqaITxK1Rjy0Fgq6yovpXac.jpg	http://ae01.alicdn.com/kf/HTB1pqNqaPzuK1Rjy0Fpq6yEpFXa3.jpg	http://ae01.alicdn.com/kf/HTB1wudkaJfvK1RjSspoq6zfNpXa0.jpg	http://ae01.alicdn.com/kf/HTB1av0paLvsK1RjSspdq6AZepXaE.jpg	套 (set/sets)	按最小计量单位出售	1	en_US		网纱	及膝裙	小圆领	女童	花瓣袖	无袖	欧美	尺码正常	否	绣花	KM138D	纯色	小孩儿	蓬蓬裙	付款减库存	7	0.25	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32954855202	31110	Girls dress Elsa princess dresses Christmas Dress for girls New Years costume Party kids clothing chilren cosply clothes Tutu	http://ae01.alicdn.com/kf/HTB1hyCaXLfsK1RjSszgq6yXzpXad.jpg	http://ae01.alicdn.com/kf/HTB17KObXPnuK1RkSmFPq6AuzFXaY.jpg	http://ae01.alicdn.com/kf/HTB1bZN_XLfsK1RjSszbq6AqBXXaU.jpg	http://ae01.alicdn.com/kf/HTB1TVx6XOrxK1RkHFCcq6AQCVXaM.jpg	http://ae01.alicdn.com/kf/HTB1OJqbXUrrK1RkSne1q6ArVVXaz.jpg		件/个 (piece/pieces)	按最小计量单位出售	1	en_US		网纱	及踝裙	圆领	女童	常规	Full	新奇图案	尺码正常	否	串珠	KM63D	纯色	小孩儿	A字型	付款减库存	7	0.2	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32965696897	31110	Girls dress princess Evening Dresses for girls Children clothes New Years costumes kids clothing Baby girls wedding Formal	http://ae01.alicdn.com/kf/HTB1iXj3atfvK1RjSszhq6AcGFXad.jpg	http://ae01.alicdn.com/kf/HTB1FWYUasfrK1RjSszcq6xGGFXab.jpg	http://ae01.alicdn.com/kf/HTB14J_WayzxK1RkSnaVq6xn9VXav.jpg	http://ae01.alicdn.com/kf/HTB1d1f0azvuK1Rjy0Faq6x2aVXai.jpg	http://ae01.alicdn.com/kf/HTB1qET9avjsK1Rjy1Xaq6zispXak.jpg		件/个 (piece/pieces)	按最小计量单位出售	1	en_US		网纱	及膝裙	小圆领	女童	常规	无袖	甜美	尺码正常	否	Flowers	KM134D	纯色	小孩儿	蓬蓬裙	付款减库存	7	0.25	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32944155954	31110	Girls dress Snow White princess dresses christmas costumes for girls kids clothing for winter long sleeves clothes free shipping	http://ae01.alicdn.com/kf/HTB1Ra7HXnjxK1Rjy0Fnq6yBaFXa5.jpg	http://ae01.alicdn.com/kf/HTB1F_UGXffsK1RjSszgq6yXzpXaB.jpg	http://ae01.alicdn.com/kf/HTB123QGXiDxK1RjSsD4q6z1DFXaJ.jpg	http://ae01.alicdn.com/kf/HTB1f1oef4jaK1RjSZFAq6zdLFXax.jpg	http://ae01.alicdn.com/kf/HTB1zB23fZfpK1RjSZFOq6y6nFXaD.jpg	http://ae01.alicdn.com/kf/HTB1q5.IXjnuK1RkSmFPq6AuzFXa2.jpg	件/个 (piece/pieces)	按最小计量单位出售	1	en_US		网纱	及膝裙	小圆领	女童	泡泡袖	Full	甜美	尺码正常	否	蝴蝶结	Snow white XMLL9350	卡通图案	小孩儿	蓬蓬裙	付款减库存	7	0.25	20	20	5	400g for free shipping (Location: CN)	新手服务模板
32928404130	31110	Dress for girl Costume party birthday party princess bow tie dresses Cosply clothes for free shipping	http://ae01.alicdn.com/kf/HTB17CeUXdjvK1RjSspiq6AEqXXaB.jpg	http://ae01.alicdn.com/kf/HTB1jEuUXjzuK1RjSsppq6xz0XXaO.jpg	http://ae01.alicdn.com/kf/HTB14lKUXizxK1Rjy1zkq6yHrVXa2.jpg				件/个 (piece/pieces)	按最小计量单位出售	1	en_US	NONE(AE存量)*******	薄纱	及膝裙	小圆领	女童	常规	无袖	甜美	尺码正常	否	Flowers		花朵	小孩儿	蓬蓬裙	付款减库存	7	0.2	20	20	5	400g for free shipping (Location: CN)	新手服务模板
